,Id,MSSubClass,MSZoning,LotFrontage,LotArea,LotShape,LandContour,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtUnfSF,TotalBsmtSF,Heating_GasA,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MoSold,YrSold,SaleType,SaleCondition,SalePrice
35,36,226907.44545454546,186487.34171428572,108.0,13418.0,164780.9323943662,176195.9910802775,313686.4827586207,180586.07395833332,181350.13383297645,198683.2117647059,8,5,2004,2005,168565.13856812933,212808.1829573935,213207.11253196932,262743.0,132.0,227315.58967391305,180408.88663967612,221144.673553719,314607.3294117647,178833.80857427718,202039.33333333334,164336.6226993865,0.0,180767.4566353187,1117.0,1117.0,1,210189.34168157424,1,182855.23639960436,1132.0,1320.0,2452.0,0,0,3,1,4,1,208817.12362030905,9,179417.96038647342,1,220400.37412587414,231698.6349206349,2004,230367.66015625,3,691.0,183517.74474474473,183679.7400793651,181506.49709302327,113.0,32.0,0.0,0.0,0.0,0.0,9,2006,169911.19131334024,172175.2729257642,309000.0
36,37,184542.8266033254,186487.34171428572,112.0,10859.0,164780.9323943662,176195.9910802775,200732.375,180586.07395833332,181350.13383297645,175577.40535714285,5,5,1994,1995,168565.13856812933,212808.1829573935,213207.11253196932,154227.5994020927,0.0,142607.9657142857,180408.88663967612,221144.673553719,200197.4252631579,178833.80857427718,163227.12113055182,164336.6226993865,0.0,180767.4566353187,1097.0,1097.0,1,210189.34168157424,1,182855.23639960436,1097.0,0.0,1097.0,0,0,1,1,3,1,137829.42190305208,6,179417.96038647342,0,141457.3271719039,199984.02095808383,1995,138961.6551724138,2,672.0,183517.74474474473,183679.7400793651,181506.49709302327,392.0,64.0,0.0,0.0,0.0,0.0,6,2009,169911.19131334024,172175.2729257642,145000.0
37,38,182418.6891566265,187622.19817767653,74.0,8532.0,163446.12016574584,177413.43873517786,144327.76923076922,180547.00310237848,181172.9493534483,175402.9982078853,5,6,1954,1990,211098.0181818182,135916.70138888888,139473.60714285713,196705.20833333334,650.0,143700.55211267606,181010.90194075587,147345.293877551,138746.25702811245,179594.289,163367.66666666666,148214.7142857143,1213.0,181357.03958333333,84.0,1297.0,1,156052.79005524862,1,182532.71540726203,1297.0,0.0,1297.0,0,1,1,0,3,1,139980.8272251309,5,180509.29332042593,1,195229.21097046413,198523.3097744361,1954,236314.9534883721,2,498.0,183698.4262948207,183826.90198019802,182820.0983284169,0.0,0.0,0.0,0.0,0.0,0.0,10,2009,168604.8875,170516.6917211329,153000.0
38,39,186861.64938271604,189218.55922551252,68.0,7922.0,165578.17422096318,179619.6673306773,143446.51234567902,183108.3451143451,183215.04731182795,176660.770609319,5,7,1953,2007,170250.50286368842,213496.89108910892,214202.43654822334,155194.31659056316,0.0,143121.05547445256,166046.0775862069,147910.58860759492,138749.6673427992,181456.6616766467,164924.63710777627,231849.82686567164,731.0,182623.3105590062,326.0,1057.0,1,140173.59270516716,1,184637.5371819961,1057.0,0.0,1057.0,1,0,1,0,3,1,208470.45333333334,5,182083.1247582205,0,142411.0936936937,130702.21403508772,1953,140401.31453362256,1,246.0,185342.89207920793,185399.1850393701,184424.91788856304,0.0,52.0,0.0,0.0,0.0,0.0,1,2010,170718.5841995842,139510.97530864197,109000.0
39,40,133521.3125,187622.19817767653,65.0,6040.0,163446.12016574584,177413.43873517786,129388.57142857143,180547.00310237848,133521.3125,175402.9982078853,4,5,1955,1955,169200.16933638445,108872.83333333333,163764.19811320756,154851.22652757078,0.0,143700.55211267606,181010.90194075587,221534.43326488708,109786.1724137931,109786.1724137931,109786.1724137931,109786.1724137931,0.0,109786.1724137931,0.0,0.0,1,141175.93617021278,0,112281.85,1152.0,0.0,1152.0,0,0,2,0,2,2,104649.75862068965,6,180509.29332042593,0,141358.1062618596,103261.86440677966,0,103261.86440677966,0,0.0,103261.86440677966,103261.86440677966,113202.11940298507,0.0,0.0,0.0,0.0,0.0,0.0,6,2008,168604.8875,158599.2,82000.0
40,41,182418.6891566265,187622.19817767653,84.0,8658.0,163446.12016574584,177413.43873517786,144327.76923076922,180547.00310237848,181172.9493534483,175402.9982078853,6,5,1965,1965,169200.16933638445,135916.70138888888,139473.60714285713,196705.20833333334,101.0,143700.55211267606,181010.90194075587,147345.293877551,138746.25702811245,179594.289,163367.66666666666,148214.7142857143,643.0,181357.03958333333,445.0,1088.0,1,208943.3315602837,1,182532.71540726203,1324.0,0.0,1324.0,0,0,2,0,3,1,139980.8272251309,6,180509.29332042593,1,195229.21097046413,198523.3097744361,1965,198149.3944099379,2,440.0,183698.4262948207,183826.90198019802,182820.0983284169,0.0,138.0,0.0,0.0,0.0,0.0,12,2006,168604.8875,136987.34722222222,160000.0
41,42,184542.8266033254,186487.34171428572,115.0,16905.0,164780.9323943662,176195.9910802775,242229.84615384616,180586.07395833332,181350.13383297645,175577.40535714285,5,6,1959,1959,168565.13856812933,212808.1829573935,213207.11253196932,154227.5994020927,0.0,142607.9657142857,158972.33333333334,147645.2036659878,138407.84879032258,178833.80857427718,248084.95555555556,147267.2314814815,967.0,180767.4566353187,383.0,1350.0,1,153608.66666666666,1,182855.23639960436,1328.0,0.0,1328.0,0,1,1,1,2,1,137829.42190305208,5,179417.96038647342,2,220400.37412587414,199984.02095808383,1959,202389.72727272726,1,308.0,183517.74474474473,183679.7400793651,123673.91304347826,0.0,104.0,0.0,0.0,0.0,0.0,7,2007,169911.19131334024,172175.2729257642,170000.0
42,43,148550.0,189218.55922551252,69.64470391993328,9180.0,202476.10875331564,179619.6673306773,188067.88888888888,183108.3451143451,183215.04731182795,134202.60869565216,5,7,1983,1983,170250.50286368842,157512.12154696134,159891.22891566265,155194.31659056316,0.0,143121.05547445256,182573.24458204335,147910.58860759492,200477.1480686695,181456.6616766467,207907.16860465117,156864.84375,747.0,163012.5,0.0,840.0,1,151179.75555555554,1,184637.5371819961,884.0,0.0,884.0,1,0,1,0,2,1,208470.45333333334,5,182083.1247582205,0,142411.0936936937,200127.7132243685,1983,202065.29780564262,2,504.0,185342.89207920793,157114.16666666666,184424.91788856304,240.0,0.0,0.0,0.0,0.0,0.0,12,2007,170718.5841995842,173010.02195389682,144000.0
43,44,182418.6891566265,187622.19817767653,69.64470391993328,9200.0,202487.78151260506,177413.43873517786,198935.85714285713,180547.00310237848,181172.9493534483,175402.9982078853,5,6,1975,1980,211098.0181818182,210547.68274111676,211422.01302083334,154851.22652757078,0.0,143700.55211267606,181010.90194075587,147345.293877551,198171.35897435897,179594.289,204112.19298245615,143095.5357142857,280.0,151973.91304347827,167.0,938.0,1,141175.93617021278,1,182532.71540726203,938.0,0.0,938.0,1,0,1,0,3,1,139980.8272251309,5,180509.29332042593,0,141358.1062618596,131376.54362416107,1977,140283.6553911205,1,308.0,183698.4262948207,183826.90198019802,182820.0983284169,145.0,0.0,0.0,0.0,0.0,0.0,7,2008,168604.8875,170516.6917211329,130250.0
44,45,183683.23741007195,187454.12826333713,70.0,7945.0,162774.52192362092,177298.7721893491,143620.25294117647,180875.02087682672,180903.52580645162,174205.26573426573,5,6,1959,1959,168495.4235560589,192775.7142857143,139582.17532467534,152810.35661218426,0.0,141400.48057553958,180297.35699588477,146631.36652542374,138549.28942115768,179980.99899699097,164921.8512064343,155425.46583850932,179.0,148617.32,465.0,1150.0,1,209531.73483535528,1,120121.48101265823,1150.0,0.0,1150.0,1,0,1,0,3,1,138250.20714285714,6,179131.57375478928,0,141033.6074074074,199104.21984732823,1959,200308.2469512195,1,300.0,183788.4348697395,183837.3174129353,182345.1261083744,0.0,0.0,0.0,0.0,0.0,0.0,5,2006,169357.070030896,171699.16339869282,141000.0
45,46,202332.88888888888,187622.19817767653,61.0,7658.0,163446.12016574584,177413.43873517786,321721.6129032258,180547.00310237848,184825.85714285713,175402.9982078853,9,5,2005,2005,211098.0181818182,149435.41420118342,150211.35542168675,196705.20833333334,412.0,309215.4130434783,181010.90194075587,221534.43326488708,320828.5824175824,179594.289,163367.66666666666,231276.74683544305,456.0,181357.03958333333,1296.0,1752.0,1,208943.3315602837,1,182532.71540726203,1752.0,0.0,1752.0,1,0,2,0,2,1,320788.2972972973,6,180509.29332042593,1,223607.68881118883,198523.3097744361,2005,198149.3944099379,2,576.0,183698.4262948207,183826.90198019802,182820.0983284169,196.0,82.0,0.0,0.0,0.0,0.0,2,2010,168604.8875,170516.6917211329,319900.0
46,47,139552.4537815126,186581.87727272726,48.0,12822.0,200618.48888888888,176475.13129318855,155151.42857142858,180391.6176165803,181100.960554371,139705.936,7,5,2003,2003,168847.41216216216,212316.2904040404,213058.82945736434,153548.4009009009,0.0,227223.675,179981.34489795918,220832.42126789366,320505.28089887643,179473.92152917504,163078.9304229195,232667.3046357616,1351.0,180954.4012605042,83.0,1434.0,1,208879.11190053285,1,181595.61040235526,1518.0,631.0,2149.0,1,0,1,1,1,1,207212.8132118451,6,179233.31502890174,1,325112.5882352941,197813.3990895296,2003,199567.96996996997,2,670.0,182840.3976023976,182824.1293188549,181552.99216454456,168.0,43.0,0.0,0.0,198.0,0.0,8,2009,168001.2685185185,140757.66176470587,239686.0
47,48,186861.64938271604,211363.84905660377,84.0,11096.0,165578.17422096318,179619.6673306773,225205.51428571428,183108.3451143451,183215.04731182795,176660.770609319,8,5,2006,2006,170250.50286368842,213496.89108910892,214202.43654822334,155194.31659056316,0.0,226989.64116094986,182573.24458204335,222195.38356164383,200477.1480686695,181456.6616766467,207907.16860465117,231849.82686567164,24.0,182623.3105590062,1632.0,1656.0,1,214428.42477876105,1,184637.5371819961,1656.0,0.0,1656.0,0,0,2,0,3,1,208470.45333333334,7,182083.1247582205,0,142411.0936936937,200127.7132243685,2006,202065.29780564262,3,826.0,185342.89207920793,185399.1850393701,184424.91788856304,0.0,146.0,0.0,0.0,0.0,0.0,7,2007,170718.5841995842,173010.02195389682,249700.0
48,50,180351.13170731708,186581.87727272726,66.0,7742.0,163205.44937586685,176475.13129318855,136606.05454545454,180391.6176165803,181100.960554371,171701.8237410072,5,7,1966,1966,168847.41216216216,157514.8502994012,159788.83116883118,153548.4009009009,0.0,142847.1985915493,179981.34489795918,145839.28274428274,138004.29960317462,179473.92152917504,163078.9304229195,148337.05217391305,763.0,180954.4012605042,192.0,955.0,1,208879.11190053285,1,181595.61040235526,955.0,0.0,955.0,1,0,1,0,3,1,138572.7704347826,6,179233.31502890174,0,141214.7731568998,197813.3990895296,1966,139109.56382978722,1,386.0,182840.3976023976,182824.1293188549,181552.99216454456,0.0,0.0,0.0,0.0,0.0,0.0,1,2007,168001.2685185185,169846.30032292788,127000.0
49,51,232912.70967741936,187454.12826333713,69.64470391993328,13869.0,214858.15151515152,177298.7721893491,196263.41791044775,180875.02087682672,180903.52580645162,204254.3969230769,6,6,1997,1997,168495.4235560589,212695.64160401002,213439.568877551,152810.35661218426,0.0,141400.48057553958,180297.35699588477,220567.05432595575,199793.56050955414,179980.99899699097,205656.0559006211,233085.95,182.0,180764.27979274612,612.0,794.0,1,153712.65384615384,1,182982.32011892964,794.0,676.0,1470.0,0,1,2,0,3,1,138250.20714285714,6,179131.57375478928,0,141033.6074074074,199104.21984732823,1997,233770.74903474902,2,388.0,183788.4348697395,183837.3174129353,182345.1261083744,0.0,75.0,0.0,0.0,0.0,0.0,7,2007,169357.070030896,171699.16339869282,177000.0
50,52,142312.52631578947,121280.30674846626,52.0,6240.0,165578.17422096318,179619.6673306773,128185.71428571429,183108.3451143451,183215.04731182795,141201.83870967742,6,6,1934,1950,170250.50286368842,144508.08219178082,144555.57142857142,155194.31659056316,0.0,143121.05547445256,182573.24458204335,222195.38356164383,138749.6673427992,181456.6616766467,164924.63710777627,168417.003058104,0.0,182623.3105590062,816.0,816.0,1,140173.59270516716,1,184637.5371819961,816.0,0.0,1176.0,0,0,1,0,3,1,138563.32072072072,6,182083.1247582205,1,232245.13553113554,130702.21403508772,1985,140401.31453362256,2,528.0,185342.89207920793,185399.1850393701,184424.91788856304,112.0,0.0,0.0,0.0,0.0,0.0,9,2006,170718.5841995842,173010.02195389682,114500.0
51,53,133521.3125,123434.05454545455,110.0,8472.0,212801.70967741936,142096.2142857143,101273.33333333333,180938.88888888888,133521.3125,175402.9982078853,5,5,1963,1963,169200.16933638445,135916.70138888888,139473.60714285713,154851.22652757078,0.0,309215.4130434783,181010.90194075587,147345.293877551,198171.35897435897,179594.289,247300.2857142857,143095.5357142857,104.0,180425.0,0.0,816.0,1,141175.93617021278,0,182532.71540726203,816.0,0.0,816.0,1,0,1,0,2,1,139980.8272251309,5,180509.29332042593,0,141358.1062618596,146980.7931034483,1963,140283.6553911205,2,516.0,183698.4262948207,183826.90198019802,182820.0983284169,106.0,0.0,0.0,0.0,0.0,0.0,5,2010,168604.8875,170516.6917211329,110000.0
52,55,169357.14285714287,187454.12826333713,60.0,7134.0,162774.52192362092,137845.24444444446,143620.25294117647,180875.02087682672,180903.52580645162,165207.31707317074,5,5,1955,1955,168495.4235560589,149189.93922651935,149324.17514124294,152810.35661218426,0.0,141400.48057553958,180297.35699588477,146631.36652542374,138549.28942115768,179980.99899699097,164921.8512064343,155425.46583850932,384.0,180764.27979274612,0.0,384.0,1,137154.55732484077,1,182982.32011892964,1360.0,0.0,1360.0,0,0,1,0,3,1,138250.20714285714,6,145083.33333333334,1,198446.0720338983,131046.31907894737,1962,138552.94396551725,2,572.0,183788.4348697395,183837.3174129353,182345.1261083744,0.0,50.0,0.0,0.0,0.0,0.0,2,2007,169357.070030896,171699.16339869282,130000.0
53,56,184542.8266033254,186487.34171428572,100.0,10175.0,197815.20218579235,176195.9910802775,144515.1546961326,180586.07395833332,181350.13383297645,175577.40535714285,6,5,1964,1964,168565.13856812933,158253.41379310345,162673.81,198588.55855855855,272.0,142607.9657142857,180408.88663967612,147645.2036659878,138407.84879032258,178833.80857427718,163227.12113055182,147267.2314814815,490.0,180767.4566353187,935.0,1425.0,1,153608.66666666666,1,182855.23639960436,1425.0,0.0,1425.0,0,0,2,0,3,1,137829.42190305208,7,179417.96038647342,1,220400.37412587414,199984.02095808383,1964,202389.72727272726,2,576.0,183517.74474474473,183679.7400793651,181506.49709302327,0.0,0.0,0.0,407.0,0.0,0.0,7,2008,169911.19131334024,172175.2729257642,180500.0
54,57,137625.19607843139,214992.35185185185,24.0,2645.0,164780.9323943662,176195.9910802775,222596.85915492958,180586.07395833332,136123.5294117647,198683.2117647059,8,5,1999,2000,168565.13856812933,148198.27108433735,148434.24223602485,198588.55855855855,456.0,227315.58967391305,180408.88663967612,221144.673553719,200197.4252631579,178833.80857427718,163227.12113055182,231619.0253968254,649.0,180767.4566353187,321.0,970.0,1,210189.34168157424,1,182855.23639960436,983.0,756.0,1739.0,1,0,2,1,3,1,208817.12362030905,7,179417.96038647342,0,141457.3271719039,199984.02095808383,1999,230367.66015625,2,480.0,183517.74474474473,183679.7400793651,181506.49709302327,115.0,0.0,0.0,0.0,0.0,0.0,8,2009,169911.19131334024,139755.86075949366,172500.0
55,58,231862.54337899544,187622.19817767653,89.0,11645.0,202487.78151260506,177413.43873517786,198935.85714285713,180547.00310237848,181172.9493534483,201402.20234604104,7,5,2004,2004,169200.16933638445,210547.68274111676,211422.01302083334,154851.22652757078,0.0,227440.1151685393,181010.90194075587,221534.43326488708,198171.35897435897,179594.289,163367.66666666666,168186.92523364487,0.0,181357.03958333333,860.0,860.0,1,208943.3315602837,1,182532.71540726203,860.0,860.0,1720.0,0,0,2,1,3,1,206967.4105504587,7,180509.29332042593,0,141358.1062618596,198523.3097744361,2004,198149.3944099379,2,565.0,183698.4262948207,183826.90198019802,182820.0983284169,0.0,70.0,0.0,0.0,0.0,0.0,8,2006,168604.8875,170516.6917211329,196500.0
56,60,182418.6891566265,187622.19817767653,60.0,7200.0,163446.12016574584,142096.2142857143,198935.85714285713,180547.00310237848,181172.9493534483,175402.9982078853,5,7,1972,1972,169200.16933638445,157550.90607734807,160642.04761904763,154851.22652757078,0.0,143700.55211267606,181010.90194075587,147345.293877551,138746.25702811245,179594.289,204112.19298245615,155933.1005586592,632.0,181357.03958333333,148.0,780.0,1,208943.3315602837,1,182532.71540726203,780.0,0.0,780.0,0,0,1,0,2,1,139980.8272251309,4,180509.29332042593,0,141358.1062618596,131376.54362416107,1973,140283.6553911205,1,352.0,183698.4262948207,183826.90198019802,182820.0983284169,196.0,0.0,0.0,0.0,0.0,0.0,1,2008,168604.8875,170516.6917211329,124900.0
57,61,186861.64938271604,189218.55922551252,63.0,13072.0,165578.17422096318,179619.6673306773,188067.88888888888,182204.16666666666,183215.04731182795,176660.770609319,6,5,2004,2004,170250.50286368842,213496.89108910892,214202.43654822334,155194.31659056316,0.0,143121.05547445256,182573.24458204335,222195.38356164383,200477.1480686695,181456.6616766467,164924.63710777627,156864.84375,941.0,182623.3105590062,217.0,1158.0,1,214428.42477876105,1,184637.5371819961,1158.0,0.0,1158.0,1,0,1,1,3,1,208470.45333333334,5,182083.1247582205,0,142411.0936936937,130702.21403508772,2006,140401.31453362256,2,576.0,185342.89207920793,185399.1850393701,184424.91788856304,0.0,50.0,0.0,0.0,0.0,0.0,5,2006,280637.8191489362,280637.8191489362,158000.0
58,62,121035.48387096774,121070.9540229885,60.0,7200.0,163205.44937586685,176475.13129318855,105195.81481481482,180391.6176165803,181100.960554371,156445.45454545456,5,7,1920,1996,168847.41216216216,147940.4121212121,148001.05,153548.4009009009,0.0,142847.1985915493,179981.34489795918,128520.08620689655,138004.29960317462,117018.42105263157,163078.9304229195,168276.95718654434,0.0,180954.4012605042,530.0,530.0,1,137957.70347003156,0,181595.61040235526,581.0,530.0,1111.0,0,0,1,0,3,1,105730.76923076923,6,179233.31502890174,0,141214.7731568998,130567.69078947368,1935,139109.56382978722,1,288.0,182840.3976023976,182824.1293188549,113829.4,0.0,0.0,144.0,0.0,0.0,0.0,3,2007,168001.2685185185,169846.30032292788,101000.0
59,63,203454.42253521126,189218.55922551252,44.0,6442.0,202476.10875331564,179619.6673306773,327862.5172413793,183108.3451143451,187128.32222222222,176660.770609319,8,5,2006,2006,170250.50286368842,213496.89108910892,214202.43654822334,273237.41414141416,178.0,226989.64116094986,182573.24458204335,222195.38356164383,200477.1480686695,216119.4081632653,192906.2142857143,231849.82686567164,24.0,182623.3105590062,1346.0,1370.0,1,214428.42477876105,1,184637.5371819961,1370.0,0.0,1370.0,0,0,2,0,2,1,208470.45333333334,6,182083.1247582205,1,232245.13553113554,200127.7132243685,2006,202065.29780564262,2,484.0,185342.89207920793,185399.1850393701,184424.91788856304,120.0,49.0,0.0,0.0,0.0,0.0,10,2007,170718.5841995842,173010.02195389682,202500.0
60,64,167294.68181818182,119668.72781065089,50.0,10300.0,200355.61559139786,137845.24444444446,118964.34523809524,181050.57142857142,180903.52580645162,204254.3969230769,7,6,1921,1950,168495.4235560589,157941.9375,160362.2142857143,152810.35661218426,0.0,141400.48057553958,180297.35699588477,124975.53389830509,138549.28942115768,179980.99899699097,164921.8512064343,168124.03746397694,0.0,180764.27979274612,576.0,576.0,1,153712.65384615384,1,182982.32011892964,902.0,808.0,1710.0,0,0,2,0,3,1,138250.20714285714,9,179131.57375478928,0,141033.6074074074,131046.31907894737,1990,138552.94396551725,2,480.0,183788.4348697395,183837.3174129353,182345.1261083744,12.0,11.0,64.0,0.0,0.0,0.0,4,2010,169357.070030896,171699.16339869282,140000.0
